"region";"måned";"statistikkvariabel";"03616: Hotell og liknande overnattingsbedrifter. Kapasitetsutnytting og pris per rom, etter region, måned og statistikkvariabel"
"19 Troms - Romsa";"1989M04";"Kapasitetsutnytting av rom (prosent)";57,6
"19 Troms - Romsa";"1989M04";"Pris per rom (kr)";0
"19 Troms - Romsa";"1989M05";"Kapasitetsutnytting av senger (prosent)";27,6
"19 Troms - Romsa";"1989M05";"Kapasitetsutnytting av rom (prosent)";41,5
"19 Troms - Romsa";"1989M05";"Pris per rom (kr)";0
"19 Troms - Romsa";"1989M06";"Kapasitetsutnytting av senger (prosent)";49,5
"19 Troms - Romsa";"1989M06";"Kapasitetsutnytting av rom (prosent)";65,3
"19 Troms - Romsa";"1989M06";"Pris per rom (kr)";0
"19 Troms - Romsa";"1989M07";"Kapasitetsutnytting av senger (prosent)";55,6
"19 Troms - Romsa";"1989M07";"Kapasitetsutnytting av rom (prosent)";61,1
"19 Troms - Romsa";"1989M07";"Pris per rom (kr)";0
"19 Troms - Romsa";"1989M08";"Kapasitetsutnytting av senger (prosent)";38,4
"19 Troms - Romsa";"1989M08";"Kapasitetsutnytting av rom (prosent)";50,7
"19 Troms - Romsa";"1989M08";"Pris per rom (kr)";0
"19 Troms - Romsa";"1989M09";"Kapasitetsutnytting av senger (prosent)";35,8
"19 Troms - Romsa";"1989M09";"Kapasitetsutnytting av rom (prosent)";53,7
"19 Troms - Romsa";"1989M09";"Pris per rom (kr)";0
"19 Troms - Romsa";"1989M10";"Kapasitetsutnytting av senger (prosent)";32,9
"19 Troms - Romsa";"1989M10";"Kapasitetsutnytting av rom (prosent)";51,2
"19 Troms - Romsa";"1989M10";"Pris per rom (kr)";0
"19 Troms - Romsa";"1989M11";"Kapasitetsutnytting av senger (prosent)";36,2
"19 Troms - Romsa";"1989M11";"Kapasitetsutnytting av rom (prosent)";53
"19 Troms - Romsa";"1989M11";"Pris per rom (kr)";0
"19 Troms - Romsa";"1989M12";"Kapasitetsutnytting av senger (prosent)";25,5
"19 Troms - Romsa";"1989M12";"Kapasitetsutnytting av rom (prosent)";36,6
"19 Troms - Romsa";"1989M12";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M01";"Kapasitetsutnytting av senger (prosent)";26,3
"19 Troms - Romsa";"1990M01";"Kapasitetsutnytting av rom (prosent)";40,3
"19 Troms - Romsa";"1990M01";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M02";"Kapasitetsutnytting av senger (prosent)";32,8
"19 Troms - Romsa";"1990M02";"Kapasitetsutnytting av rom (prosent)";50,8
"19 Troms - Romsa";"1990M02";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M03";"Kapasitetsutnytting av senger (prosent)";46,7
"19 Troms - Romsa";"1990M03";"Kapasitetsutnytting av rom (prosent)";68,7
"19 Troms - Romsa";"1990M03";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M04";"Kapasitetsutnytting av senger (prosent)";26,1
"19 Troms - Romsa";"1990M04";"Kapasitetsutnytting av rom (prosent)";38,9
"19 Troms - Romsa";"1990M04";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M05";"Kapasitetsutnytting av senger (prosent)";28
"19 Troms - Romsa";"1990M05";"Kapasitetsutnytting av rom (prosent)";40,8
"19 Troms - Romsa";"1990M05";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M06";"Kapasitetsutnytting av senger (prosent)";50,1
"19 Troms - Romsa";"1990M06";"Kapasitetsutnytting av rom (prosent)";65,7
"19 Troms - Romsa";"1990M06";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M07";"Kapasitetsutnytting av senger (prosent)";53,2
"19 Troms - Romsa";"1990M07";"Kapasitetsutnytting av rom (prosent)";58,9
"19 Troms - Romsa";"1990M07";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M08";"Kapasitetsutnytting av senger (prosent)";42,7
"19 Troms - Romsa";"1990M08";"Kapasitetsutnytting av rom (prosent)";54,4
"19 Troms - Romsa";"1990M08";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M09";"Kapasitetsutnytting av senger (prosent)";31,9
"19 Troms - Romsa";"1990M09";"Kapasitetsutnytting av rom (prosent)";47,1
"19 Troms - Romsa";"1990M09";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M10";"Kapasitetsutnytting av senger (prosent)";33,1
"19 Troms - Romsa";"1990M10";"Kapasitetsutnytting av rom (prosent)";50
"19 Troms - Romsa";"1990M10";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M11";"Kapasitetsutnytting av senger (prosent)";32,3
"19 Troms - Romsa";"1990M11";"Kapasitetsutnytting av rom (prosent)";47,5
"19 Troms - Romsa";"1990M11";"Pris per rom (kr)";0
"19 Troms - Romsa";"1990M12";"Kapasitetsutnytting av senger (prosent)";22,8
"19 Troms - Romsa";"1990M12";"Kapasitetsutnytting av rom (prosent)";33,2
"19 Troms - Romsa";"1990M12";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M01";"Kapasitetsutnytting av senger (prosent)";22,9
"19 Troms - Romsa";"1991M01";"Kapasitetsutnytting av rom (prosent)";35,3
"19 Troms - Romsa";"1991M01";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M02";"Kapasitetsutnytting av senger (prosent)";33,3
"19 Troms - Romsa";"1991M02";"Kapasitetsutnytting av rom (prosent)";49,5
"19 Troms - Romsa";"1991M02";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M03";"Kapasitetsutnytting av senger (prosent)";29,3
"19 Troms - Romsa";"1991M03";"Kapasitetsutnytting av rom (prosent)";42,3
"19 Troms - Romsa";"1991M03";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M04";"Kapasitetsutnytting av senger (prosent)";33,3
"19 Troms - Romsa";"1991M04";"Kapasitetsutnytting av rom (prosent)";52
"19 Troms - Romsa";"1991M04";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M05";"Kapasitetsutnytting av senger (prosent)";27,9
"19 Troms - Romsa";"1991M05";"Kapasitetsutnytting av rom (prosent)";43,1
"19 Troms - Romsa";"1991M05";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M06";"Kapasitetsutnytting av senger (prosent)";53,6
"19 Troms - Romsa";"1991M06";"Kapasitetsutnytting av rom (prosent)";70,9
"19 Troms - Romsa";"1991M06";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M07";"Kapasitetsutnytting av senger (prosent)";56,4
"19 Troms - Romsa";"1991M07";"Kapasitetsutnytting av rom (prosent)";62,6
"19 Troms - Romsa";"1991M07";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M08";"Kapasitetsutnytting av senger (prosent)";41,6
"19 Troms - Romsa";"1991M08";"Kapasitetsutnytting av rom (prosent)";52,8
"19 Troms - Romsa";"1991M08";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M09";"Kapasitetsutnytting av senger (prosent)";34,4
"19 Troms - Romsa";"1991M09";"Kapasitetsutnytting av rom (prosent)";53,1
"19 Troms - Romsa";"1991M09";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M10";"Kapasitetsutnytting av senger (prosent)";32,9
"19 Troms - Romsa";"1991M10";"Kapasitetsutnytting av rom (prosent)";50,9
"19 Troms - Romsa";"1991M10";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M11";"Kapasitetsutnytting av senger (prosent)";37,2
"19 Troms - Romsa";"1991M11";"Kapasitetsutnytting av rom (prosent)";55,9
"19 Troms - Romsa";"1991M11";"Pris per rom (kr)";0
"19 Troms - Romsa";"1991M12";"Kapasitetsutnytting av senger (prosent)";23,3
"19 Troms - Romsa";"1991M12";"Kapasitetsutnytting av rom (prosent)";33,6
"19 Troms - Romsa";"1991M12";"Pris per rom (kr)";0
"19 Troms - Romsa";"1992M01";"Kapasitetsutnytting av senger (prosent)";25,5
"19 Troms - Romsa";"1992M01";"Kapasitetsutnytting av rom (prosent)";38,2
"19 Troms - Romsa";"1992M01";"Pris per rom (kr)";539
"19 Troms - Romsa";"1992M02";"Kapasitetsutnytting av senger (prosent)";33,2
"19 Troms - Romsa";"1992M02";"Kapasitetsutnytting av rom (prosent)";50,5
"19 Troms - Romsa";"1992M02";"Pris per rom (kr)";537
"19 Troms - Romsa";"1992M03";"Kapasitetsutnytting av senger (prosent)";45,1
"19 Troms - Romsa";"1992M03";"Kapasitetsutnytting av rom (prosent)";64
"19 Troms - Romsa";"1992M03";"Pris per rom (kr)";592
"19 Troms - Romsa";"1992M04";"Kapasitetsutnytting av senger (prosent)";27
"19 Troms - Romsa";"1992M04";"Kapasitetsutnytting av rom (prosent)";41,1
"19 Troms - Romsa";"1992M04";"Pris per rom (kr)";540
"19 Troms - Romsa";"1992M05";"Kapasitetsutnytting av senger (prosent)";34,9
"19 Troms - Romsa";"1992M05";"Kapasitetsutnytting av rom (prosent)";51,7
"19 Troms - Romsa";"1992M05";"Pris per rom (kr)";589
"19 Troms - Romsa";"1992M06";"Kapasitetsutnytting av senger (prosent)";58
"19 Troms - Romsa";"1992M06";"Kapasitetsutnytting av rom (prosent)";72,2
"19 Troms - Romsa";"1992M06";"Pris per rom (kr)";616
"19 Troms - Romsa";"1992M07";"Kapasitetsutnytting av senger (prosent)";58,9
"19 Troms - Romsa";"1992M07";"Kapasitetsutnytting av rom (prosent)";65,4
"19 Troms - Romsa";"1992M07";"Pris per rom (kr)";445
"19 Troms - Romsa";"1992M08";"Kapasitetsutnytting av senger (prosent)";41,7
"19 Troms - Romsa";"1992M08";"Kapasitetsutnytting av rom (prosent)";54,3
"19 Troms - Romsa";"1992M08";"Pris per rom (kr)";526
"19 Troms - Romsa";"1992M09";"Kapasitetsutnytting av senger (prosent)";33,4
"19 Troms - Romsa";"1992M09";"Kapasitetsutnytting av rom (prosent)";51,7
"19 Troms - Romsa";"1992M09";"Pris per rom (kr)";587
"19 Troms - Romsa";"1992M10";"Kapasitetsutnytting av senger (prosent)";36,9
"19 Troms - Romsa";"1992M10";"Kapasitetsutnytting av rom (prosent)";55,9
"19 Troms - Romsa";"1992M10";"Pris per rom (kr)";598
"19 Troms - Romsa";"1992M11";"Kapasitetsutnytting av senger (prosent)";32,9
"19 Troms - Romsa";"1992M11";"Kapasitetsutnytting av rom (prosent)";51,3
"19 Troms - Romsa";"1992M11";"Pris per rom (kr)";569
"19 Troms - Romsa";"1992M12";"Kapasitetsutnytting av senger (prosent)";22,9
"19 Troms - Romsa";"1992M12";"Kapasitetsutnytting av rom (prosent)";34,9
"19 Troms - Romsa";"1992M12";"Pris per rom (kr)";582
"19 Troms - Romsa";"1993M01";"Kapasitetsutnytting av senger (prosent)";27,5
"19 Troms - Romsa";"1993M01";"Kapasitetsutnytting av rom (prosent)";43,6
"19 Troms - Romsa";"1993M01";"Pris per rom (kr)";530
"19 Troms - Romsa";"1993M02";"Kapasitetsutnytting av senger (prosent)";30,7
"19 Troms - Romsa";"1993M02";"Kapasitetsutnytting av rom (prosent)";50,5
"19 Troms - Romsa";"1993M02";"Pris per rom (kr)";567
"19 Troms - Romsa";"1993M03";"Kapasitetsutnytting av senger (prosent)";34,5
"19 Troms - Romsa";"1993M03";"Kapasitetsutnytting av rom (prosent)";55
"19 Troms - Romsa";"1993M03";"Pris per rom (kr)";581
"19 Troms - Romsa";"1993M04";"Kapasitetsutnytting av senger (prosent)";26,8
"19 Troms - Romsa";"1993M04";"Kapasitetsutnytting av rom (prosent)";41,9
"19 Troms - Romsa";"1993M04";"Pris per rom (kr)";566
"19 Troms - Romsa";"1993M05";"Kapasitetsutnytting av senger (prosent)";28,7
"19 Troms - Romsa";"1993M05";"Kapasitetsutnytting av rom (prosent)";43,1
"19 Troms - Romsa";"1993M05";"Pris per rom (kr)";586
"19 Troms - Romsa";"1993M06";"Kapasitetsutnytting av senger (prosent)";57,4
"19 Troms - Romsa";"1993M06";"Kapasitetsutnytting av rom (prosent)";73,8
"19 Troms - Romsa";"1993M06";"Pris per rom (kr)";587
"19 Troms - Romsa";"1993M07";"Kapasitetsutnytting av senger (prosent)";63,1
"19 Troms - Romsa";"1993M07";"Kapasitetsutnytting av rom (prosent)";70,4
"19 Troms - Romsa";"1993M07";"Pris per rom (kr)";470
"19 Troms - Romsa";"1993M08";"Kapasitetsutnytting av senger (prosent)";39
"19 Troms - Romsa";"1993M08";"Kapasitetsutnytting av rom (prosent)";53,2
"19 Troms - Romsa";"1993M08";"Pris per rom (kr)";496
"19 Troms - Romsa";"1993M09";"Kapasitetsutnytting av senger (prosent)";34,2
"19 Troms - Romsa";"1993M09";"Kapasitetsutnytting av rom (prosent)";53,4
"19 Troms - Romsa";"1993M09";"Pris per rom (kr)";597
"19 Troms - Romsa";"1993M10";"Kapasitetsutnytting av senger (prosent)";34,1
"19 Troms - Romsa";"1993M10";"Kapasitetsutnytting av rom (prosent)";52,4
"19 Troms - Romsa";"1993M10";"Pris per rom (kr)";582
"19 Troms - Romsa";"1993M11";"Kapasitetsutnytting av senger (prosent)";33,2
"19 Troms - Romsa";"1993M11";"Kapasitetsutnytting av rom (prosent)";52,4
"19 Troms - Romsa";"1993M11";"Pris per rom (kr)";585
"19 Troms - Romsa";"1993M12";"Kapasitetsutnytting av senger (prosent)";23,8
"19 Troms - Romsa";"1993M12";"Kapasitetsutnytting av rom (prosent)";35,3
"19 Troms - Romsa";"1993M12";"Pris per rom (kr)";574
"19 Troms - Romsa";"1994M01";"Kapasitetsutnytting av senger (prosent)";27,1
"19 Troms - Romsa";"1994M01";"Kapasitetsutnytting av rom (prosent)";41,7
"19 Troms - Romsa";"1994M01";"Pris per rom (kr)";551
"19 Troms - Romsa";"1994M02";"Kapasitetsutnytting av senger (prosent)";27,2
"19 Troms - Romsa";"1994M02";"Kapasitetsutnytting av rom (prosent)";43,1
"19 Troms - Romsa";"1994M02";"Pris per rom (kr)";561
"19 Troms - Romsa";"1994M03";"Kapasitetsutnytting av senger (prosent)";35,2
"19 Troms - Romsa";"1994M03";"Kapasitetsutnytting av rom (prosent)";56,5
"19 Troms - Romsa";"1994M03";"Pris per rom (kr)";602
"19 Troms - Romsa";"1994M04";"Kapasitetsutnytting av senger (prosent)";32
"19 Troms - Romsa";"1994M04";"Kapasitetsutnytting av rom (prosent)";51,4
"19 Troms - Romsa";"1994M04";"Pris per rom (kr)";583
"19 Troms - Romsa";"1994M05";"Kapasitetsutnytting av senger (prosent)";28
"19 Troms - Romsa";"1994M05";"Kapasitetsutnytting av rom (prosent)";42,7
"19 Troms - Romsa";"1994M05";"Pris per rom (kr)";593
"19 Troms - Romsa";"1994M06";"Kapasitetsutnytting av senger (prosent)";62,1
"19 Troms - Romsa";"1994M06";"Kapasitetsutnytting av rom (prosent)";78,1
"19 Troms - Romsa";"1994M06";"Pris per rom (kr)";622
"19 Troms - Romsa";"1994M07";"Kapasitetsutnytting av senger (prosent)";70,5
"19 Troms - Romsa";"1994M07";"Kapasitetsutnytting av rom (prosent)";77,1
"19 Troms - Romsa";"1994M07";"Pris per rom (kr)";523
"19 Troms - Romsa";"1994M08";"Kapasitetsutnytting av senger (prosent)";45,1
"19 Troms - Romsa";"1994M08";"Kapasitetsutnytting av rom (prosent)";58
"19 Troms - Romsa";"1994M08";"Pris per rom (kr)";559
"19 Troms - Romsa";"1994M09";"Kapasitetsutnytting av senger (prosent)";35,4
"19 Troms - Romsa";"1994M09";"Kapasitetsutnytting av rom (prosent)";52,9
"19 Troms - Romsa";"1994M09";"Pris per rom (kr)";609
"19 Troms - Romsa";"1994M10";"Kapasitetsutnytting av senger (prosent)";32,4
"19 Troms - Romsa";"1994M10";"Kapasitetsutnytting av rom (prosent)";51,6
"19 Troms - Romsa";"1994M10";"Pris per rom (kr)";585
"19 Troms - Romsa";"1994M11";"Kapasitetsutnytting av senger (prosent)";36,2
"19 Troms - Romsa";"1994M11";"Kapasitetsutnytting av rom (prosent)";56,9
"19 Troms - Romsa";"1994M11";"Pris per rom (kr)";615
"19 Troms - Romsa";"1994M12";"Kapasitetsutnytting av senger (prosent)";24,9
"19 Troms - Romsa";"1994M12";"Kapasitetsutnytting av rom (prosent)";36,3
"19 Troms - Romsa";"1994M12";"Pris per rom (kr)";585
"19 Troms - Romsa";"1995M01";"Kapasitetsutnytting av senger (prosent)";25,1
"19 Troms - Romsa";"1995M01";"Kapasitetsutnytting av rom (prosent)";40,3
"19 Troms - Romsa";"1995M01";"Pris per rom (kr)";581
"19 Troms - Romsa";"1995M02";"Kapasitetsutnytting av senger (prosent)";28,2
"19 Troms - Romsa";"1995M02";"Kapasitetsutnytting av rom (prosent)";44,5
"19 Troms - Romsa";"1995M02";"Pris per rom (kr)";598
"19 Troms - Romsa";"1995M03";"Kapasitetsutnytting av senger (prosent)";30,8
"19 Troms - Romsa";"1995M03";"Kapasitetsutnytting av rom (prosent)";49,4
"19 Troms - Romsa";"1995M03";"Pris per rom (kr)";611
"19 Troms - Romsa";"1995M04";"Kapasitetsutnytting av senger (prosent)";26,1
"19 Troms - Romsa";"1995M04";"Kapasitetsutnytting av rom (prosent)";40,9
"19 Troms - Romsa";"1995M04";"Pris per rom (kr)";576
"19 Troms - Romsa";"1995M05";"Kapasitetsutnytting av senger (prosent)";33
"19 Troms - Romsa";"1995M05";"Kapasitetsutnytting av rom (prosent)";48,9
"19 Troms - Romsa";"1995M05";"Pris per rom (kr)";607
"19 Troms - Romsa";"1995M06";"Kapasitetsutnytting av senger (prosent)";55,4
"19 Troms - Romsa";"1995M06";"Kapasitetsutnytting av rom (prosent)";70
"19 Troms - Romsa";"1995M06";"Pris per rom (kr)";640
"19 Troms - Romsa";"1995M07";"Kapasitetsutnytting av senger (prosent)";60,4
"19 Troms - Romsa";"1995M07";"Kapasitetsutnytting av rom (prosent)";66,7
"19 Troms - Romsa";"1995M07";"Pris per rom (kr)";547
"19 Troms - Romsa";"1995M08";"Kapasitetsutnytting av senger (prosent)";37,1
"19 Troms - Romsa";"1995M08";"Kapasitetsutnytting av rom (prosent)";48,4
"19 Troms - Romsa";"1995M08";"Pris per rom (kr)";573
"19 Troms - Romsa";"1995M09";"Kapasitetsutnytting av senger (prosent)";36
"19 Troms - Romsa";"1995M09";"Kapasitetsutnytting av rom (prosent)";55
"19 Troms - Romsa";"1995M09";"Pris per rom (kr)";607
"19 Troms - Romsa";"1995M10";"Kapasitetsutnytting av senger (prosent)";35,3
"19 Troms - Romsa";"1995M10";"Kapasitetsutnytting av rom (prosent)";55,2
"19 Troms - Romsa";"1995M10";"Pris per rom (kr)";610
"19 Troms - Romsa";"1995M11";"Kapasitetsutnytting av senger (prosent)";35,8
"19 Troms - Romsa";"1995M11";"Kapasitetsutnytting av rom (prosent)";54,6
"19 Troms - Romsa";"1995M11";"Pris per rom (kr)";590
"19 Troms - Romsa";"1995M12";"Kapasitetsutnytting av senger (prosent)";24,8
"19 Troms - Romsa";"1995M12";"Kapasitetsutnytting av rom (prosent)";35,9
"19 Troms - Romsa";"1995M12";"Pris per rom (kr)";583
"19 Troms - Romsa";"1996M01";"Kapasitetsutnytting av senger (prosent)";25,8
"19 Troms - Romsa";"1996M01";"Kapasitetsutnytting av rom (prosent)";40,2
"19 Troms - Romsa";"1996M01";"Pris per rom (kr)";575
"19 Troms - Romsa";"1996M02";"Kapasitetsutnytting av senger (prosent)";31,8
"19 Troms - Romsa";"1996M02";"Kapasitetsutnytting av rom (prosent)";47,2
"19 Troms - Romsa";"1996M02";"Pris per rom (kr)";620
"19 Troms - Romsa";"1996M03";"Kapasitetsutnytting av senger (prosent)";35,4
"19 Troms - Romsa";"1996M03";"Kapasitetsutnytting av rom (prosent)";52,5
"19 Troms - Romsa";"1996M03";"Pris per rom (kr)";605
"19 Troms - Romsa";"1996M04";"Kapasitetsutnytting av senger (prosent)";29,5
"19 Troms - Romsa";"1996M04";"Kapasitetsutnytting av rom (prosent)";44,8
"19 Troms - Romsa";"1996M04";"Pris per rom (kr)";583
"19 Troms - Romsa";"1996M05";"Kapasitetsutnytting av senger (prosent)";28,7
"19 Troms - Romsa";"1996M05";"Kapasitetsutnytting av rom (prosent)";43,8
"19 Troms - Romsa";"1996M05";"Pris per rom (kr)";597
"19 Troms - Romsa";"1996M06";"Kapasitetsutnytting av senger (prosent)";54,5
"19 Troms - Romsa";"1996M06";"Kapasitetsutnytting av rom (prosent)";69,7
"19 Troms - Romsa";"1996M06";"Pris per rom (kr)";646
"19 Troms - Romsa";"1996M07";"Kapasitetsutnytting av senger (prosent)";54,5
"19 Troms - Romsa";"1996M07";"Kapasitetsutnytting av rom (prosent)";58,9
"19 Troms - Romsa";"1996M07";"Pris per rom (kr)";567
"19 Troms - Romsa";"1996M08";"Kapasitetsutnytting av senger (prosent)";38,6
"19 Troms - Romsa";"1996M08";"Kapasitetsutnytting av rom (prosent)";48,6
"19 Troms - Romsa";"1996M08";"Pris per rom (kr)";571
"19 Troms - Romsa";"1996M09";"Kapasitetsutnytting av senger (prosent)";36,4
"19 Troms - Romsa";"1996M09";"Kapasitetsutnytting av rom (prosent)";55,2
"19 Troms - Romsa";"1996M09";"Pris per rom (kr)";606
"19 Troms - Romsa";"1996M10";"Kapasitetsutnytting av senger (prosent)";39,4
"19 Troms - Romsa";"1996M10";"Kapasitetsutnytting av rom (prosent)";60,5
"19 Troms - Romsa";"1996M10";"Pris per rom (kr)";598
"19 Troms - Romsa";"1996M11";"Kapasitetsutnytting av senger (prosent)";39,7
"19 Troms - Romsa";"1996M11";"Kapasitetsutnytting av rom (prosent)";59,2
"19 Troms - Romsa";"1996M11";"Pris per rom (kr)";619
"19 Troms - Romsa";"1996M12";"Kapasitetsutnytting av senger (prosent)";26,4
"19 Troms - Romsa";"1996M12";"Kapasitetsutnytting av rom (prosent)";38,1
"19 Troms - Romsa";"1996M12";"Pris per rom (kr)";580
"19 Troms - Romsa";"1997M01";"Kapasitetsutnytting av senger (prosent)";27,8
"19 Troms - Romsa";"1997M01";"Kapasitetsutnytting av rom (prosent)";42,5
"19 Troms - Romsa";"1997M01";"Pris per rom (kr)";608
"19 Troms - Romsa";"1997M02";"Kapasitetsutnytting av senger (prosent)";35,7
"19 Troms - Romsa";"1997M02";"Kapasitetsutnytting av rom (prosent)";54,8
"19 Troms - Romsa";"1997M02";"Pris per rom (kr)";652
"19 Troms - Romsa";"1997M03";"Kapasitetsutnytting av senger (prosent)";33,8
"19 Troms - Romsa";"1997M03";"Kapasitetsutnytting av rom (prosent)";52,4
"19 Troms - Romsa";"1997M03";"Pris per rom (kr)";636
"19 Troms - Romsa";"1997M04";"Kapasitetsutnytting av senger (prosent)";38,4
"19 Troms - Romsa";"1997M04";"Kapasitetsutnytting av rom (prosent)";57,6
"19 Troms - Romsa";"1997M04";"Pris per rom (kr)";654
"19 Troms - Romsa";"1997M05";"Kapasitetsutnytting av senger (prosent)";32,1
"19 Troms - Romsa";"1997M05";"Kapasitetsutnytting av rom (prosent)";49,1
"19 Troms - Romsa";"1997M05";"Pris per rom (kr)";631
"19 Troms - Romsa";"1997M06";"Kapasitetsutnytting av senger (prosent)";55,3
"19 Troms - Romsa";"1997M06";"Kapasitetsutnytting av rom (prosent)";71
"19 Troms - Romsa";"1997M06";"Pris per rom (kr)";682
"19 Troms - Romsa";"1997M07";"Kapasitetsutnytting av senger (prosent)";50,1
"19 Troms - Romsa";"1997M07";"Kapasitetsutnytting av rom (prosent)";55,7
"19 Troms - Romsa";"1997M07";"Pris per rom (kr)";580
"19 Troms - Romsa";"1997M08";"Kapasitetsutnytting av senger (prosent)";38,6
"19 Troms - Romsa";"1997M08";"Kapasitetsutnytting av rom (prosent)";48,9
"19 Troms - Romsa";"1997M08";"Pris per rom (kr)";588
"19 Troms - Romsa";"1997M09";"Kapasitetsutnytting av senger (prosent)";36,2
"19 Troms - Romsa";"1997M09";"Kapasitetsutnytting av rom (prosent)";55,8
"19 Troms - Romsa";"1997M09";"Pris per rom (kr)";657
"19 Troms - Romsa";"1997M10";"Kapasitetsutnytting av senger (prosent)";36,9
"19 Troms - Romsa";"1997M10";"Kapasitetsutnytting av rom (prosent)";54,3
"19 Troms - Romsa";"1997M10";"Pris per rom (kr)";670
"19 Troms - Romsa";"1997M11";"Kapasitetsutnytting av senger (prosent)";38
"19 Troms - Romsa";"1997M11";"Kapasitetsutnytting av rom (prosent)";54,9
"19 Troms - Romsa";"1997M11";"Pris per rom (kr)";651
